OrderID,OrderDate,ShipDate,CustomerID,CustomerName,Gender,Age,City,State,Region,ProductID,ProductName,Category,SubCategory,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode,SalesPerson,Segment,Channel,Returned
3017,2025-11-13,2025-11-14,C3681,Customer 1796,Male,53,Mumbai,Maharashtra,West,P516,Chair,Furniture,Office,5,101.0,0.2,404.0,353.5,50.5,Net Banking,Karan,Consumer,Online,Yes
3018,2024-07-26,2024-08-02,C3541,Customer 1467,Female,45,Hyderabad,Telangana,South,P764,Printer,Electronics,Office,10,181.78,0.05,1726.91,1272.46,454.45,Net Banking,Sneha,Corporate,Online,No
3019,2025-03-17,2025-03-18,C5402,Customer 2628,Male,53,Mumbai,Maharashtra,West,P419,Phone,Electronics,Mobiles,6,480.29,0.15,2449.48,2017.22,432.26,Debit Card,Priya,Home Office,Online,No
3020,2025-08-16,2025-08-18,C1066,Customer 2653,Female,20,Bengaluru,Karnataka,South,P153,Phone,Electronics,Mobiles,8,446.36,0.1,3213.79,2499.62,714.17,Credit Card,Neha,Corporate,Retail,No
3021,2025-02-03,2025-02-09,C5665,Customer 2478,Male,54,Kolkata,West Bengal,East,P977,Laptop,Electronics,Computers,10,783.83,0.0,7838.3,5486.81,2351.49,Credit Card,Amit,Consumer,Online,No
3022,2025-02-05,2025-02-08,C6567,Customer 1274,Male,20,Kolkata,West Bengal,East,P155,Printer,Electronics,Office,10,206.86,0.1,1861.74,1448.02,413.72,Credit Card,Priya,Home Office,Retail,No
3023,2024-05-13,2024-05-19,C1069,Customer 2649,Female,29,Chennai,Tamil Nadu,South,P941,Desk,Furniture,Office,5,286.22,0.05,1359.55,1001.77,357.78,Debit Card,Rahul,Home Office,Retail,Yes
3024,2024-02-27,2024-03-02,C7119,Customer 1638,Male,20,Kolkata,West Bengal,East,P867,Phone,Electronics,Mobiles,3,421.8,0.15,1075.59,885.78,189.81,Cash,Amit,Home Office,Retail,Yes
3025,2024-04-30,2024-05-07,C1015,Customer 2619,Male,40,Bengaluru,Karnataka,South,P134,Laptop,Electronics,Computers,4,747.3,0.1,2690.28,2092.44,597.84,Credit Card,Priya,Corporate,Online,Yes
3026,2025-04-14,2025-04-18,C6023,Customer 2751,Female,39,Kolkata,West Bengal,East,P243,Chair,Furniture,Office,4,110.89,0.2,354.85,310.49,44.36,Cash,Sneha,Home Office,Retail,Yes
3027,2024-11-23,2024-11-25,C2303,Customer 335,Female,18,Delhi,Delhi,North,P260,Desk,Furniture,Office,8,267.19,0.1,1923.77,1496.26,427.51,Net Banking,Rahul,Home Office,Retail,Yes
3028,2025-07-16,2025-07-21,C9086,Customer 1297,Male,21,Chennai,Tamil Nadu,South,P366,Desk,Furniture,Office,6,235.92,0.2,1132.42,990.86,141.56,Credit Card,Sneha,Corporate,Retail,Yes
3029,2025-06-26,2025-07-02,C7543,Customer 1122,Male,19,Kolkata,West Bengal,East,P774,Phone,Electronics,Mobiles,4,409.95,0.0,1639.8,1147.86,491.94,Debit Card,Sneha,Consumer,Retail,No
3030,2025-12-22,2025-12-25,C6064,Customer 1414,Female,51,Delhi,Delhi,North,P538,Printer,Electronics,Office,5,160.36,0.05,761.71,561.26,200.45,Cash,Sneha,Home Office,Retail,Yes
3031,2024-10-29,2024-11-05,C5488,Customer 2541,Female,27,Bengaluru,Karnataka,South,P905,Desk,Furniture,Office,3,226.18,0.15,576.76,474.98,101.78,Net Banking,Neha,Home Office,Retail,Yes
3032,2025-07-30,2025-08-06,C1356,Customer 132,Female,53,Mumbai,Maharashtra,West,P398,Desk,Furniture,Office,8,262.78,0.0,2102.24,1471.57,630.67,UPI,Neha,Home Office,Online,Yes
3033,2024-03-08,2024-03-12,C3074,Customer 1736,Female,50,Chennai,Tamil Nadu,South,P457,Chair,Furniture,Office,3,101.81,0.2,244.34,213.8,30.54,Net Banking,Priya,Consumer,Online,No
3034,2025-06-12,2025-06-17,C2451,Customer 1482,Female,32,Mumbai,Maharashtra,West,P370,Laptop,Electronics,Computers,6,740.11,0.15,3774.56,3108.46,666.1,UPI,Priya,Corporate,Online,Yes
3035,2024-08-16,2024-08-19,C1439,Customer 2106,Male,44,Pune,Maharashtra,West,P973,Chair,Furniture,Office,5,98.68,0.15,419.39,345.38,74.01,Debit Card,Amit,Home Office,Online,No
3036,2025-09-16,2025-09-22,C5415,Customer 1336,Male,65,Delhi,Delhi,North,P583,Phone,Electronics,Mobiles,6,586.59,0.2,2815.63,2463.68,351.95,Debit Card,Sneha,Home Office,Online,Yes
3037,2025-06-19,2025-06-21,C7446,Customer 1264,Male,24,Mumbai,Maharashtra,West,P775,Printer,Electronics,Office,2,201.18,0.05,382.24,281.65,100.59,Net Banking,Amit,Corporate,Retail,No
3038,2025-05-22,2025-05-27,C1849,Customer 1998,Male,41,Hyderabad,Telangana,South,P976,Headphones,Electronics,Audio,4,88.55,0.15,301.07,247.94,53.13,Credit Card,Priya,Consumer,Retail,Yes
3039,2025-10-15,2025-10-19,C3937,Customer 1046,Male,26,Pune,Maharashtra,West,P537,Desk,Furniture,Office,4,218.55,0.15,743.07,611.94,131.13,UPI,Priya,Consumer,Online,No
3040,2025-09-12,2025-09-17,C4958,Customer 1807,Female,49,Mumbai,Maharashtra,West,P779,Chair,Furniture,Office,8,97.92,0.2,626.69,548.35,78.34,UPI,Neha,Home Office,Online,No
3041,2024-07-18,2024-07-22,C5386,Customer 441,Male,50,Hyderabad,Telangana,South,P471,Laptop,Electronics,Computers,9,644.15,0.1,5217.61,4058.14,1159.47,Cash,Sneha,Home Office,Online,Yes
3042,2025-02-13,2025-02-20,C6765,Customer 429,Female,56,Pune,Maharashtra,West,P840,Printer,Electronics,Office,10,145.29,0.15,1234.96,1017.03,217.93,Net Banking,Rahul,Consumer,Retail,No
3043,2025-04-02,2025-04-09,C6431,Customer 918,Male,31,Kolkata,West Bengal,East,P172,Headphones,Electronics,Audio,8,94.65,0.1,681.48,530.04,151.44,Cash,Karan,Consumer,Online,Yes
3044,2025-10-18,2025-10-21,C7930,Customer 389,Female,42,Kolkata,West Bengal,East,P469,Desk,Furniture,Office,6,289.67,0.0,1738.02,1216.61,521.41,Credit Card,Neha,Consumer,Online,Yes
3045,2024-02-14,2024-02-16,C6845,Customer 2138,Female,21,Bengaluru,Karnataka,South,P886,Headphones,Electronics,Audio,7,73.85,0.2,413.56,361.86,51.7,Credit Card,Rahul,Consumer,Online,No
3046,2024-08-20,2024-08-25,C1045,Customer 1356,Male,49,Chennai,Tamil Nadu,South,P954,Laptop,Electronics,Computers,7,614.12,0.2,3439.07,3009.19,429.88,Cash,Karan,Consumer,Online,No
3047,2025-10-10,2025-10-15,C5701,Customer 2767,Female,29,Kolkata,West Bengal,East,P283,Printer,Electronics,Office,3,195.04,0.15,497.35,409.58,87.77,Cash,Karan,Home Office,Retail,No
3048,2024-07-18,2024-07-19,C4381,Customer 2208,Female,26,Mumbai,Maharashtra,West,P979,Printer,Electronics,Office,6,155.77,0.1,841.16,654.23,186.93,Credit Card,Priya,Corporate,Retail,Yes
3049,2024-04-09,2024-04-12,C5385,Customer 472,Female,60,Kolkata,West Bengal,East,P376,Printer,Electronics,Office,5,162.08,0.2,648.32,567.28,81.04,UPI,Sneha,Home Office,Retail,Yes
3050,2025-10-10,2025-10-13,C3311,Customer 2020,Female,60,Chennai,Tamil Nadu,South,P176,Phone,Electronics,Mobiles,9,455.59,0.2,3280.25,2870.22,410.03,UPI,Priya,Consumer,Retail,No
3051,2024-01-06,2024-01-12,C3556,Customer 1432,Male,59,Bengaluru,Karnataka,South,P221,Laptop,Electronics,Computers,6,748.69,0.2,3593.71,3144.5,449.21,Credit Card,Neha,Consumer,Retail,No
3052,2024-05-13,2024-05-14,C7115,Customer 1697,Female,22,Bengaluru,Karnataka,South,P734,Chair,Furniture,Office,10,101.06,0.1,909.54,707.42,202.12,Cash,Priya,Home Office,Retail,No
3053,2024-01-10,2024-01-11,C5458,Customer 7,Male,18,Chennai,Tamil Nadu,South,P289,Chair,Furniture,Office,1,130.39,0.05,123.87,91.27,32.6,Cash,Sneha,Corporate,Retail,No
3054,2025-01-22,2025-01-28,C6943,Customer 1876,Male,64,Delhi,Delhi,North,P242,Desk,Furniture,Office,6,241.93,0.15,1233.84,1016.11,217.73,Net Banking,Sneha,Corporate,Retail,No
3055,2024-03-26,2024-04-02,C1344,Customer 2976,Male,33,Mumbai,Maharashtra,West,P349,Chair,Furniture,Office,1,116.79,0.1,105.11,81.75,23.36,Credit Card,Karan,Corporate,Retail,Yes
3056,2024-04-30,2024-05-03,C7147,Customer 1370,Male,47,Chennai,Tamil Nadu,South,P325,Desk,Furniture,Office,1,286.38,0.0,286.38,200.47,85.91,Credit Card,Rahul,Consumer,Retail,Yes
3057,2025-07-10,2025-07-15,C3440,Customer 2371,Male,21,Mumbai,Maharashtra,West,P689,Desk,Furniture,Office,9,207.03,0.15,1583.78,1304.29,279.49,Cash,Amit,Corporate,Online,No
3058,2024-04-24,2024-05-01,C1894,Customer 903,Female,47,Kolkata,West Bengal,East,P159,Laptop,Electronics,Computers,7,671.46,0.15,3995.19,3290.15,705.04,UPI,Karan,Consumer,Retail,Yes
3059,2024-05-02,2024-05-06,C4321,Customer 426,Female,44,Chennai,Tamil Nadu,South,P553,Headphones,Electronics,Audio,8,78.18,0.15,531.62,437.81,93.81,Credit Card,Karan,Home Office,Retail,Yes
3060,2025-07-16,2025-07-20,C3450,Customer 2479,Male,19,Delhi,Delhi,North,P625,Headphones,Electronics,Audio,7,90.48,0.05,601.69,443.35,158.34,Cash,Karan,Home Office,Retail,No
3061,2025-04-08,2025-04-15,C5193,Customer 888,Female,40,Hyderabad,Telangana,South,P736,Headphones,Electronics,Audio,9,93.0,0.05,795.15,585.9,209.25,Cash,Karan,Home Office,Retail,No
3062,2024-06-30,2024-07-04,C1200,Customer 147,Female,22,Delhi,Delhi,North,P432,Headphones,Electronics,Audio,3,94.04,0.05,268.01,197.48,70.53,UPI,Priya,Corporate,Retail,Yes
3063,2024-04-28,2024-05-05,C2439,Customer 269,Female,42,Pune,Maharashtra,West,P556,Phone,Electronics,Mobiles,7,490.47,0.05,3261.63,2403.3,858.33,Net Banking,Amit,Corporate,Online,Yes
3064,2025-07-01,2025-07-03,C4931,Customer 1841,Male,44,Delhi,Delhi,North,P911,Desk,Furniture,Office,5,293.82,0.0,1469.1,1028.37,440.73,UPI,Amit,Home Office,Retail,Yes
3065,2025-11-10,2025-11-17,C7689,Customer 2617,Male,48,Kolkata,West Bengal,East,P651,Phone,Electronics,Mobiles,2,474.74,0.2,759.58,664.64,94.94,Credit Card,Neha,Consumer,Online,No
3066,2024-04-18,2024-04-23,C1383,Customer 108,Female,46,Chennai,Tamil Nadu,South,P708,Laptop,Electronics,Computers,4,666.74,0.2,2133.57,1866.87,266.7,Credit Card,Rahul,Corporate,Retail,No
3067,2025-09-04,2025-09-07,C4649,Customer 2525,Female,27,Mumbai,Maharashtra,West,P606,Chair,Furniture,Office,9,99.12,0.0,892.08,624.46,267.62,Net Banking,Karan,Consumer,Online,Yes
3068,2025-03-20,2025-03-27,C9200,Customer 1745,Male,58,Kolkata,West Bengal,East,P532,Headphones,Electronics,Audio,10,65.74,0.2,525.92,460.18,65.74,Net Banking,Amit,Corporate,Retail,Yes
3069,2025-03-15,2025-03-21,C8644,Customer 2806,Male,56,Bengaluru,Karnataka,South,P384,Printer,Electronics,Office,7,150.91,0.15,897.91,739.46,158.45,Debit Card,Amit,Corporate,Retail,Yes
3070,2025-07-24,2025-07-25,C3516,Customer 1148,Male,34,Delhi,Delhi,North,P738,Printer,Electronics,Office,9,197.57,0.1,1600.32,1244.69,355.63,Cash,Priya,Home Office,Retail,No
3071,2024-06-29,2024-07-02,C6988,Customer 265,Female,23,Mumbai,Maharashtra,West,P558,Laptop,Electronics,Computers,4,576.44,0.0,2305.76,1614.03,691.73,UPI,Karan,Home Office,Retail,Yes
3072,2024-06-04,2024-06-10,C7870,Customer 1082,Male,57,Delhi,Delhi,North,P376,Headphones,Electronics,Audio,5,84.28,0.15,358.19,294.98,63.21,Net Banking,Rahul,Home Office,Online,Yes
3073,2025-01-06,2025-01-07,C7611,Customer 952,Male,34,Hyderabad,Telangana,South,P737,Headphones,Electronics,Audio,1,66.65,0.05,63.32,46.66,16.66,Debit Card,Neha,Corporate,Retail,No
3074,2024-02-26,2024-03-02,C7924,Customer 2074,Male,33,Delhi,Delhi,North,P731,Headphones,Electronics,Audio,5,91.21,0.05,433.25,319.23,114.02,UPI,Sneha,Corporate,Retail,Yes
3075,2025-12-11,2025-12-14,C1068,Customer 481,Male,38,Delhi,Delhi,North,P763,Headphones,Electronics,Audio,3,66.92,0.2,160.61,140.53,20.08,UPI,Priya,Corporate,Retail,Yes
3076,2025-11-19,2025-11-22,C7036,Customer 1018,Male,31,Kolkata,West Bengal,East,P581,Laptop,Electronics,Computers,4,734.32,0.1,2643.55,2056.1,587.45,UPI,Amit,Home Office,Online,No
3077,2024-09-05,2024-09-06,C4610,Customer 603,Female,33,Bengaluru,Karnataka,South,P357,Chair,Furniture,Office,3,135.16,0.05,385.21,283.84,101.37,Debit Card,Amit,Home Office,Online,No
3078,2025-05-09,2025-05-16,C1106,Customer 2011,Male,32,Hyderabad,Telangana,South,P482,Desk,Furniture,Office,6,294.31,0.05,1677.57,1236.1,441.47,Credit Card,Amit,Corporate,Retail,No
3079,2024-11-29,2024-12-05,C5794,Customer 171,Female,61,Hyderabad,Telangana,South,P654,Laptop,Electronics,Computers,5,778.94,0.05,3699.97,2726.29,973.68,Debit Card,Karan,Corporate,Online,No
3080,2024-12-21,2024-12-26,C1381,Customer 1753,Male,58,Bengaluru,Karnataka,South,P755,Printer,Electronics,Office,3,185.51,0.15,473.05,389.57,83.48,UPI,Karan,Corporate,Online,No
3081,2024-01-20,2024-01-25,C7849,Customer 589,Male,63,Mumbai,Maharashtra,West,P780,Chair,Furniture,Office,6,121.85,0.05,694.54,511.77,182.77,Credit Card,Priya,Corporate,Retail,Yes
3082,2024-03-06,2024-03-07,C1400,Customer 881,Female,24,Delhi,Delhi,North,P949,Phone,Electronics,Mobiles,3,527.18,0.15,1344.31,1107.08,237.23,UPI,Priya,Corporate,Retail,No
3083,2025-12-15,2025-12-20,C2470,Customer 969,Female,55,Hyderabad,Telangana,South,P701,Printer,Electronics,Office,7,159.23,0.15,947.42,780.23,167.19,Net Banking,Priya,Consumer,Online,No
3084,2024-09-11,2024-09-16,C3880,Customer 2886,Male,59,Pune,Maharashtra,West,P901,Headphones,Electronics,Audio,10,81.62,0.0,816.2,571.34,244.86,Debit Card,Sneha,Home Office,Retail,No
3085,2025-04-08,2025-04-14,C7372,Customer 1106,Female,39,Chennai,Tamil Nadu,South,P216,Chair,Furniture,Office,4,132.45,0.15,450.33,370.86,79.47,Debit Card,Sneha,Corporate,Retail,Yes
3086,2024-06-22,2024-06-24,C5200,Customer 2772,Female,26,Mumbai,Maharashtra,West,P702,Headphones,Electronics,Audio,4,89.12,0.15,303.01,249.54,53.47,Net Banking,Sneha,Home Office,Retail,Yes
3087,2024-08-02,2024-08-07,C1726,Customer 2986,Female,54,Mumbai,Maharashtra,West,P706,Desk,Furniture,Office,2,255.9,0.15,435.03,358.26,76.77,Debit Card,Karan,Home Office,Retail,No
3088,2024-03-17,2024-03-18,C3308,Customer 290,Female,27,Bengaluru,Karnataka,South,P696,Printer,Electronics,Office,9,158.38,0.05,1354.15,997.79,356.36,Net Banking,Sneha,Corporate,Online,No
3089,2025-12-11,2025-12-13,C1937,Customer 1006,Female,59,Bengaluru,Karnataka,South,P295,Headphones,Electronics,Audio,6,86.44,0.0,518.64,363.05,155.59,Credit Card,Rahul,Corporate,Retail,No
3090,2024-06-29,2024-07-02,C2201,Customer 575,Male,38,Chennai,Tamil Nadu,South,P272,Laptop,Electronics,Computers,10,667.33,0.1,6005.97,4671.31,1334.66,Net Banking,Karan,Home Office,Online,No
3091,2024-02-01,2024-02-06,C3857,Customer 837,Female,19,Mumbai,Maharashtra,West,P350,Laptop,Electronics,Computers,1,688.91,0.1,620.02,482.24,137.78,Cash,Karan,Consumer,Retail,No
3092,2024-09-24,2024-10-01,C3200,Customer 463,Male,29,Kolkata,West Bengal,East,P541,Chair,Furniture,Office,4,134.51,0.15,457.33,376.63,80.7,Cash,Priya,Corporate,Online,Yes
3093,2024-03-15,2024-03-21,C4816,Customer 2100,Female,62,Hyderabad,Telangana,South,P346,Laptop,Electronics,Computers,9,575.35,0.1,4660.34,3624.7,1035.64,Credit Card,Karan,Corporate,Retail,No
3094,2025-01-19,2025-01-24,C1539,Customer 270,Female,35,Chennai,Tamil Nadu,South,P573,Chair,Furniture,Office,3,101.63,0.0,304.89,213.42,91.47,Debit Card,Karan,Consumer,Online,Yes
3095,2024-05-05,2024-05-07,C7351,Customer 31,Male,21,Bengaluru,Karnataka,South,P234,Chair,Furniture,Office,10,129.2,0.1,1162.8,904.4,258.4,Debit Card,Amit,Consumer,Online,No
3096,2025-06-24,2025-06-25,C3302,Customer 2024,Female,51,Bengaluru,Karnataka,South,P657,Laptop,Electronics,Computers,5,609.77,0.05,2896.41,2134.19,762.22,Net Banking,Amit,Consumer,Retail,Yes
3097,2024-01-25,2024-01-29,C3134,Customer 1858,Male,43,Pune,Maharashtra,West,P191,Laptop,Electronics,Computers,5,592.58,0.1,2666.61,2074.03,592.58,Net Banking,Karan,Consumer,Online,No
3098,2024-08-18,2024-08-19,C6306,Customer 264,Male,43,Mumbai,Maharashtra,West,P988,Laptop,Electronics,Computers,2,688.71,0.05,1308.55,964.19,344.36,Debit Card,Neha,Consumer,Online,Yes
3099,2024-08-08,2024-08-14,C2490,Customer 2445,Female,18,Bengaluru,Karnataka,South,P176,Laptop,Electronics,Computers,3,568.37,0.2,1364.09,1193.58,170.51,UPI,Priya,Home Office,Retail,Yes
3100,2025-12-22,2025-12-24,C3340,Customer 2011,Male,20,Kolkata,West Bengal,East,P747,Desk,Furniture,Office,1,293.57,0.15,249.53,205.5,44.03,UPI,Rahul,Consumer,Online,No
3101,2024-07-28,2024-08-03,C6937,Customer 112,Male,43,Chennai,Tamil Nadu,South,P827,Chair,Furniture,Office,4,107.57,0.05,408.77,301.2,107.57,Debit Card,Priya,Consumer,Retail,Yes
3102,2024-02-06,2024-02-09,C8951,Customer 1001,Male,41,Kolkata,West Bengal,East,P781,Headphones,Electronics,Audio,5,76.09,0.0,380.45,266.31,114.14,Credit Card,Sneha,Corporate,Online,Yes
3103,2024-08-14,2024-08-20,C1902,Customer 2403,Male,36,Pune,Maharashtra,West,P100,Laptop,Electronics,Computers,10,670.83,0.05,6372.89,4695.81,1677.08,Cash,Rahul,Consumer,Online,No
3104,2025-08-03,2025-08-09,C1817,Customer 911,Female,32,Chennai,Tamil Nadu,South,P776,Desk,Furniture,Office,7,233.74,0.05,1554.37,1145.33,409.04,Net Banking,Rahul,Corporate,Retail,Yes
3105,2024-08-14,2024-08-19,C1191,Customer 114,Female,24,Mumbai,Maharashtra,West,P501,Headphones,Electronics,Audio,6,91.95,0.0,551.7,386.19,165.51,Debit Card,Sneha,Corporate,Retail,No
3106,2024-02-14,2024-02-15,C5390,Customer 1603,Female,18,Chennai,Tamil Nadu,South,P950,Chair,Furniture,Office,7,120.94,0.0,846.58,592.61,253.97,Credit Card,Neha,Home Office,Retail,No
3107,2025-01-04,2025-01-09,C3643,Customer 241,Male,50,Chennai,Tamil Nadu,South,P208,Printer,Electronics,Office,5,171.97,0.1,773.87,601.89,171.98,Net Banking,Amit,Consumer,Online,Yes
3108,2024-01-03,2024-01-04,C1114,Customer 1663,Male,56,Bengaluru,Karnataka,South,P214,Chair,Furniture,Office,2,124.8,0.2,199.68,174.72,24.96,Cash,Rahul,Consumer,Retail,No
3109,2024-05-02,2024-05-08,C8752,Customer 2597,Female,19,Hyderabad,Telangana,South,P387,Phone,Electronics,Mobiles,7,562.95,0.15,3349.55,2758.46,591.09,Cash,Amit,Corporate,Online,Yes
3110,2025-11-20,2025-11-26,C8066,Customer 1417,Female,52,Hyderabad,Telangana,South,P861,Printer,Electronics,Office,5,215.4,0.2,861.6,753.9,107.7,Net Banking,Sneha,Corporate,Online,Yes
3111,2024-05-25,2024-05-26,C4725,Customer 1571,Female,32,Delhi,Delhi,North,P391,Headphones,Electronics,Audio,8,66.57,0.0,532.56,372.79,159.77,Cash,Priya,Corporate,Online,No
3112,2024-10-25,2024-11-01,C8173,Customer 1211,Female,31,Pune,Maharashtra,West,P165,Printer,Electronics,Office,8,152.28,0.2,974.59,852.77,121.82,UPI,Rahul,Home Office,Retail,No
3113,2024-01-16,2024-01-21,C7988,Customer 2945,Female,37,Mumbai,Maharashtra,West,P581,Laptop,Electronics,Computers,3,735.88,0.0,2207.64,1545.35,662.29,Debit Card,Rahul,Corporate,Retail,Yes
3114,2025-04-04,2025-04-10,C1622,Customer 2500,Male,54,Pune,Maharashtra,West,P633,Headphones,Electronics,Audio,5,70.5,0.0,352.5,246.75,105.75,Debit Card,Rahul,Corporate,Online,Yes
3115,2024-09-27,2024-10-03,C4245,Customer 1714,Male,46,Bengaluru,Karnataka,South,P402,Printer,Electronics,Office,5,175.82,0.05,835.14,615.37,219.77,Credit Card,Priya,Consumer,Retail,Yes
3116,2024-06-20,2024-06-22,C2315,Customer 771,Female,65,Delhi,Delhi,North,P195,Phone,Electronics,Mobiles,6,464.6,0.05,2648.22,1951.32,696.9,Cash,Priya,Consumer,Online,Yes
3117,2025-08-12,2025-08-15,C2576,Customer 1591,Male,46,Delhi,Delhi,North,P728,Laptop,Electronics,Computers,8,663.59,0.0,5308.72,3716.1,1592.62,Credit Card,Rahul,Home Office,Retail,Yes
3118,2025-07-20,2025-07-21,C7653,Customer 2534,Male,19,Bengaluru,Karnataka,South,P879,Phone,Electronics,Mobiles,10,440.83,0.2,3526.64,3085.81,440.83,Net Banking,Neha,Home Office,Retail,No
3119,2025-03-20,2025-03-21,C7697,Customer 1965,Female,34,Pune,Maharashtra,West,P574,Laptop,Electronics,Computers,7,639.77,0.1,4030.55,3134.87,895.68,Net Banking,Rahul,Corporate,Online,No
3120,2024-02-18,2024-02-23,C6008,Customer 1016,Male,40,Delhi,Delhi,North,P579,Chair,Furniture,Office,1,131.74,0.0,131.74,92.22,39.52,Credit Card,Karan,Home Office,Online,No
3121,2024-05-02,2024-05-03,C5110,Customer 977,Male,38,Pune,Maharashtra,West,P799,Headphones,Electronics,Audio,6,84.12,0.0,504.72,353.3,151.42,UPI,Neha,Consumer,Online,Yes
3122,2025-11-19,2025-11-26,C2930,Customer 2199,Male,54,Chennai,Tamil Nadu,South,P910,Headphones,Electronics,Audio,7,74.8,0.2,418.88,366.52,52.36,Net Banking,Amit,Corporate,Online,Yes
3123,2025-09-11,2025-09-18,C9011,Customer 899,Male,64,Mumbai,Maharashtra,West,P786,Chair,Furniture,Office,4,96.73,0.15,328.88,270.84,58.04,Net Banking,Neha,Consumer,Online,No
3124,2024-01-20,2024-01-21,C3331,Customer 2852,Male,55,Chennai,Tamil Nadu,South,P985,Desk,Furniture,Office,8,246.39,0.15,1675.45,1379.78,295.67,Credit Card,Sneha,Consumer,Retail,Yes
3125,2025-05-16,2025-05-17,C5804,Customer 1256,Female,63,Hyderabad,Telangana,South,P384,Desk,Furniture,Office,1,260.19,0.15,221.16,182.13,39.03,Credit Card,Priya,Home Office,Online,No
3126,2024-09-10,2024-09-15,C5025,Customer 477,Female,65,Bengaluru,Karnataka,South,P920,Desk,Furniture,Office,8,220.73,0.1,1589.26,1236.09,353.17,UPI,Priya,Corporate,Retail,No
3127,2025-09-05,2025-09-09,C4712,Customer 673,Female,31,Hyderabad,Telangana,South,P271,Phone,Electronics,Mobiles,10,475.43,0.15,4041.16,3328.01,713.15,UPI,Neha,Corporate,Online,Yes
3128,2025-11-23,2025-11-30,C6348,Customer 1676,Female,38,Chennai,Tamil Nadu,South,P799,Headphones,Electronics,Audio,2,82.27,0.0,164.54,115.18,49.36,Credit Card,Rahul,Consumer,Online,No
3129,2024-07-14,2024-07-15,C3462,Customer 2365,Female,42,Bengaluru,Karnataka,South,P930,Desk,Furniture,Office,9,265.19,0.05,2267.37,1670.7,596.67,Net Banking,Amit,Home Office,Retail,Yes
3130,2024-12-28,2025-01-04,C1121,Customer 656,Female,29,Chennai,Tamil Nadu,South,P986,Printer,Electronics,Office,2,185.98,0.15,316.17,260.37,55.8,Debit Card,Priya,Home Office,Online,No
3131,2024-09-13,2024-09-19,C2103,Customer 893,Male,51,Chennai,Tamil Nadu,South,P369,Phone,Electronics,Mobiles,8,449.88,0.0,3599.04,2519.33,1079.71,Debit Card,Rahul,Consumer,Online,No
3132,2025-11-21,2025-11-25,C7783,Customer 510,Male,24,Chennai,Tamil Nadu,South,P858,Laptop,Electronics,Computers,7,769.89,0.05,5119.77,3772.46,1347.31,UPI,Priya,Corporate,Online,Yes
3133,2025-03-31,2025-04-02,C6632,Customer 1279,Male,35,Delhi,Delhi,North,P944,Desk,Furniture,Office,9,248.15,0.05,2121.68,1563.34,558.34,UPI,Rahul,Corporate,Retail,No
3134,2024-07-17,2024-07-18,C3885,Customer 1657,Female,32,Chennai,Tamil Nadu,South,P584,Laptop,Electronics,Computers,7,703.32,0.1,4430.92,3446.27,984.65,Credit Card,Amit,Home Office,Retail,Yes
3135,2025-07-15,2025-07-17,C8764,Customer 2078,Male,43,Mumbai,Maharashtra,West,P482,Laptop,Electronics,Computers,5,713.16,0.1,3209.22,2496.06,713.16,Cash,Amit,Home Office,Online,No
3136,2024-03-11,2024-03-16,C5608,Customer 1165,Female,63,Chennai,Tamil Nadu,South,P289,Headphones,Electronics,Audio,1,88.03,0.05,83.63,61.62,22.01,Net Banking,Karan,Consumer,Retail,Yes
3137,2025-04-23,2025-04-25,C8495,Customer 892,Female,30,Delhi,Delhi,North,P180,Printer,Electronics,Office,7,146.45,0.2,820.12,717.6,102.52,UPI,Karan,Consumer,Online,Yes
